shipment_id,order_id,shipment_status,shipment_date
94661,94661,Delivered,2025-09-15
94662,94662,Delivered,2024-07-24
94663,94663,Delivered,2025-08-03
94664,94664,In Transit,2026-03-14
94665,94665,Delivered,2026-03-13
94666,94666,Delivered,2026-02-14
94667,94667,Delivered,2025-11-08
94668,94668,Delivered,2024-11-02
94669,94669,Delivered,2025-07-15
94670,94670,Processing,2025-12-25
94671,94671,Delivered,2026-05-12
94672,94672,Delivered,2025-03-26
94673,94673,Delivered,2024-11-02
94674,94674,Delivered,2025-06-01
94675,94675,Delivered,2026-03-25
94676,94676,Delivered,2026-03-15
94677,94677,Delivered,2024-08-15
94678,94678,Delivered,2025-07-26
94679,94679,Delivered,2026-05-31
94680,94680,Delivered,2025-03-31
94681,94681,Processing,2026-04-29
94682,94682,Delivered,2025-01-08
94683,94683,Processing,2025-08-22
94684,94684,Delivered,2025-08-21
94685,94685,Delivered,2026-06-11
94686,94686,Delivered,2025-01-18
94687,94687,In Transit,2025-04-22
94688,94688,Delivered,2025-04-22
94689,94689,Delivered,2024-08-05
94690,94690,In Transit,2024-12-21
94691,94691,Delivered,2025-01-16
94692,94692,Delivered,2025-01-21
94693,94693,Delivered,2026-03-14
94694,94694,Delivered,2026-03-03
94695,94695,In Transit,2025-03-27
94696,94696,Processing,2024-08-23
94697,94697,Delivered,2025-11-03
94698,94698,Delivered,2025-03-30
94699,94699,Delivered,2025-04-28
94700,94700,Processing,2024-09-24
94701,94701,Delivered,2025-03-06
94702,94702,In Transit,2025-02-27
94703,94703,Delivered,2025-04-28
94704,94704,Delivered,2024-10-23
94705,94705,Delivered,2026-04-03
94706,94706,In Transit,2026-01-18
94707,94707,Delivered,2025-07-22
94708,94708,In Transit,2025-01-20
94709,94709,Delivered,2024-08-31
94710,94710,Delivered,2026-02-20
94711,94711,Delivered,2025-06-20
94712,94712,Delivered,2026-06-05
94713,94713,In Transit,2025-10-30
94714,94714,Delivered,2025-07-18
94715,94715,In Transit,2026-04-28
94716,94716,Delivered,2026-02-28
94717,94717,Processing,2026-04-23
94718,94718,Delivered,2025-07-18
94719,94719,Delivered,2024-07-19
94720,94720,Delivered,2026-06-22
94721,94721,Delivered,2024-10-30
94722,94722,Delivered,2024-09-19
94723,94723,Delivered,2026-05-25
94724,94724,Delivered,2024-10-31
94725,94725,Delivered,2024-07-23
94726,94726,Delivered,2025-04-22
94727,94727,Delivered,2025-12-16
94728,94728,Delivered,2024-07-17
94729,94729,Delivered,2026-02-07
94730,94730,Delivered,2025-12-31
94731,94731,Delivered,2025-07-29
94732,94732,Delivered,2025-11-03
94733,94733,In Transit,2025-02-24
94734,94734,In Transit,2025-01-20
94735,94735,Delivered,2025-07-04
94736,94736,Delivered,2024-11-23
94737,94737,Delivered,2026-06-02
94738,94738,Delivered,2024-10-24
94739,94739,In Transit,2025-07-30
94740,94740,Delivered,2024-08-06
94741,94741,Delivered,2024-11-17
94742,94742,Processing,2026-03-14
94743,94743,Delivered,2024-09-27
94744,94744,Delivered,2026-05-25
94745,94745,Delivered,2025-01-29
94746,94746,Delivered,2024-09-24
94747,94747,Delivered,2026-04-18
94748,94748,Delivered,2026-02-26
94749,94749,Delivered,2024-12-08
94750,94750,Delivered,2024-07-24
94751,94751,Delivered,2025-03-26
94752,94752,Delivered,2025-05-08
94753,94753,Delivered,2026-05-16
94754,94754,Delivered,2025-02-19
94755,94755,In Transit,2025-12-03
94756,94756,Delivered,2024-08-09
94757,94757,In Transit,2025-04-15
94758,94758,Delivered,2025-02-06
94759,94759,Delivered,2026-06-27
94760,94760,Delivered,2024-07-19
94761,94761,Delivered,2025-12-15
94762,94762,Delivered,2025-04-12
94763,94763,Delivered,2026-03-12
94764,94764,Delivered,2025-11-21
94765,94765,Delivered,2024-08-21
94766,94766,In Transit,2025-10-24
94767,94767,Delivered,2025-10-06
94768,94768,Processing,2025-12-12
94769,94769,Delivered,2026-06-25
94770,94770,In Transit,2025-12-17
94771,94771,In Transit,2026-03-03
94772,94772,In Transit,2024-07-26
94773,94773,In Transit,2025-05-31
94774,94774,Delivered,2024-09-28
94775,94775,Delivered,2025-09-20
94776,94776,Delivered,2026-05-24
94777,94777,Delivered,2025-04-09
94778,94778,Delivered,2024-12-10
94779,94779,Delivered,2025-01-27
94780,94780,Delivered,2025-03-07
94781,94781,Delivered,2024-12-10
94782,94782,Delivered,2024-11-15
94783,94783,Delivered,2025-08-14
94784,94784,Processing,2025-05-20
94785,94785,Delivered,2024-08-15
94786,94786,Processing,2024-07-11
94787,94787,Delivered,2025-06-28
94788,94788,Delivered,2025-03-21
94789,94789,Delivered,2026-05-23
94790,94790,Delivered,2025-07-07
94791,94791,Delivered,2024-09-13
94792,94792,Delivered,2025-06-01
94793,94793,In Transit,2025-12-31
94794,94794,In Transit,2024-07-01
94795,94795,Delivered,2026-02-05
94796,94796,In Transit,2025-11-05
94797,94797,Delivered,2026-02-23
94798,94798,Delivered,2026-01-08
94799,94799,Delivered,2025-11-01
94800,94800,In Transit,2025-11-20
94801,94801,Delivered,2024-07-29
94802,94802,Delivered,2025-01-10
94803,94803,Delivered,2025-05-19
94804,94804,Delivered,2024-07-13
94805,94805,Delivered,2024-12-19
94806,94806,Delivered,2025-10-09
94807,94807,Delivered,2025-05-16
94808,94808,Delivered,2024-12-11
94809,94809,Delivered,2025-01-21
94810,94810,Cancelled,2025-11-23
94811,94811,Delivered,2026-04-15
94812,94812,Delivered,2024-08-05
94813,94813,Delivered,2025-02-10
94814,94814,Delivered,2024-07-08
94815,94815,In Transit,2025-05-01
94816,94816,In Transit,2024-11-27
94817,94817,Delivered,2025-07-25
94818,94818,Processing,2025-12-28
94819,94819,Delivered,2026-01-12
94820,94820,In Transit,2024-11-20
94821,94821,Delivered,2025-12-17
94822,94822,Delivered,2025-05-07
94823,94823,Delivered,2025-04-20
94824,94824,Delivered,2025-01-12
94825,94825,Delivered,2026-01-12
94826,94826,In Transit,2024-09-26
94827,94827,Delivered,2024-07-11
94828,94828,Delivered,2026-01-23
94829,94829,Delivered,2024-12-25
94830,94830,Delivered,2026-03-17
94831,94831,In Transit,2025-08-28
94832,94832,Delivered,2024-10-02
94833,94833,Delivered,2025-08-07
94834,94834,Delivered,2025-12-15
94835,94835,Delivered,2026-04-27
94836,94836,Delivered,2025-04-11
94837,94837,Delivered,2025-01-31
94838,94838,In Transit,2024-08-27
94839,94839,In Transit,2025-01-12
94840,94840,Delivered,2025-03-01
94841,94841,Delivered,2026-04-22
94842,94842,In Transit,2024-11-25
94843,94843,Delivered,2024-08-14
94844,94844,Delivered,2025-11-01
94845,94845,Delivered,2026-05-20
94846,94846,Processing,2024-10-09
94847,94847,Delivered,2026-04-22
94848,94848,Delivered,2024-10-30
94849,94849,Delivered,2025-08-07
94850,94850,In Transit,2025-04-29
94851,94851,Delivered,2025-06-23
94852,94852,Delivered,2025-01-21
94853,94853,Delivered,2025-06-25
94854,94854,Delivered,2026-04-22
94855,94855,Delivered,2025-02-14
94856,94856,Delivered,2024-10-18
94857,94857,Delivered,2025-04-15
94858,94858,Processing,2024-09-17
94859,94859,Processing,2026-03-21
94860,94860,Delivered,2026-02-25
94861,94861,Delivered,2024-11-30
94862,94862,Processing,2024-09-02
94863,94863,Delivered,2025-07-22
94864,94864,Delivered,2025-10-07
94865,94865,Delivered,2025-02-27
94866,94866,In Transit,2026-04-04
94867,94867,Delivered,2026-04-05
94868,94868,Delivered,2025-01-02
94869,94869,In Transit,2024-09-14
94870,94870,Delivered,2025-09-06
94871,94871,Delivered,2025-08-08
94872,94872,Delivered,2024-12-01
94873,94873,In Transit,2026-03-02
94874,94874,In Transit,2026-06-08
94875,94875,In Transit,2025-06-16
94876,94876,Delivered,2025-01-24
94877,94877,Delivered,2025-01-16
94878,94878,Delivered,2026-06-23
94879,94879,Delivered,2025-12-06
94880,94880,Delivered,2025-10-26
94881,94881,Delivered,2024-09-14
94882,94882,In Transit,2024-07-09
94883,94883,Delivered,2024-12-16
94884,94884,Delivered,2024-07-15
94885,94885,Delivered,2025-04-16
94886,94886,In Transit,2025-05-14
94887,94887,Delivered,2026-02-20
94888,94888,Delivered,2024-09-20
94889,94889,Delivered,2025-03-18
94890,94890,Processing,2025-07-21
94891,94891,In Transit,2026-05-18
94892,94892,Delivered,2026-03-21
94893,94893,Delivered,2026-03-30
94894,94894,Delivered,2026-04-01
94895,94895,In Transit,2024-09-25
94896,94896,Delivered,2025-12-07
94897,94897,Delivered,2026-03-03
94898,94898,Delivered,2024-08-13
94899,94899,Delivered,2026-02-21
94900,94900,Delivered,2024-10-09
94901,94901,Delivered,2024-09-17
94902,94902,Delivered,2024-09-11
94903,94903,Delivered,2024-09-16
94904,94904,Delivered,2025-08-19
94905,94905,Delivered,2025-12-12
94906,94906,Cancelled,2024-09-20
94907,94907,Delivered,2026-01-25
94908,94908,Delivered,2025-10-25
94909,94909,Delivered,2026-02-10
94910,94910,Delivered,2025-07-04
94911,94911,Delivered,2025-04-15
94912,94912,Delivered,2024-08-01
94913,94913,Delivered,2026-03-06
94914,94914,Delivered,2025-01-27
94915,94915,Delivered,2025-09-19
94916,94916,Delivered,2024-08-11
94917,94917,Delivered,2024-08-17
94918,94918,Delivered,2025-03-05
94919,94919,Delivered,2024-08-09
94920,94920,Delivered,2025-05-03
94921,94921,Delivered,2024-12-26
94922,94922,Delivered,2025-01-10
94923,94923,Delivered,2024-10-12
94924,94924,Delivered,2026-01-28
94925,94925,Delivered,2025-08-30
94926,94926,Delivered,2026-02-02
94927,94927,Delivered,2026-02-01
94928,94928,Delivered,2024-12-08
94929,94929,Delivered,2025-05-19
94930,94930,Delivered,2025-11-30
94931,94931,Delivered,2024-10-23
94932,94932,Delivered,2024-10-28
94933,94933,In Transit,2026-03-20
94934,94934,Delivered,2025-02-13
94935,94935,Delivered,2025-02-05
94936,94936,In Transit,2025-12-11
94937,94937,Delivered,2025-08-22
94938,94938,Delivered,2025-05-09
94939,94939,Delivered,2026-05-15
94940,94940,Delivered,2025-12-19
94941,94941,In Transit,2025-01-05
94942,94942,Delivered,2024-07-10
94943,94943,Delivered,2024-07-30
94944,94944,Delivered,2025-08-14
94945,94945,Processing,2026-01-29
94946,94946,Delivered,2025-04-25
94947,94947,Delivered,2024-11-10
94948,94948,Delivered,2025-10-06
94949,94949,Processing,2025-05-09
94950,94950,In Transit,2025-09-13
94951,94951,Delivered,2024-09-27
94952,94952,Delivered,2025-08-24
94953,94953,Delivered,2024-08-12
94954,94954,Delivered,2026-05-08
94955,94955,Delivered,2025-07-14
94956,94956,Processing,2026-04-12
94957,94957,Delivered,2024-08-27
94958,94958,Delivered,2025-10-04
94959,94959,Delivered,2024-10-18
94960,94960,Delivered,2025-06-10
94961,94961,Delivered,2024-11-22
94962,94962,Delivered,2025-06-11
94963,94963,Delivered,2025-05-17
94964,94964,Delivered,2025-01-27
94965,94965,Delivered,2024-11-14
94966,94966,Delivered,2026-04-30
94967,94967,Delivered,2025-01-03
94968,94968,In Transit,2026-01-31
94969,94969,Delivered,2026-06-03
94970,94970,Delivered,2026-04-08
94971,94971,Delivered,2026-01-10
94972,94972,Delivered,2025-09-27
94973,94973,Delivered,2025-07-29
94974,94974,Delivered,2025-01-16
94975,94975,Delivered,2024-08-09
94976,94976,Delivered,2026-06-04
94977,94977,Delivered,2025-07-01
94978,94978,Delivered,2025-12-13
94979,94979,Delivered,2024-07-11
94980,94980,Delivered,2026-05-17
94981,94981,In Transit,2026-02-06
94982,94982,Delivered,2026-01-27
94983,94983,Delivered,2026-04-30
94984,94984,Processing,2025-11-14
94985,94985,Delivered,2026-01-23
94986,94986,Delivered,2025-09-01
94987,94987,Delivered,2024-10-26
94988,94988,Delivered,2025-09-13
94989,94989,Delivered,2026-03-15
94990,94990,Delivered,2025-10-14
94991,94991,Delivered,2024-08-10
94992,94992,Delivered,2026-03-04
94993,94993,Processing,2025-08-11
94994,94994,Delivered,2025-09-06
94995,94995,Delivered,2026-05-21
94996,94996,Delivered,2026-06-19
94997,94997,In Transit,2026-02-17
94998,94998,Delivered,2025-09-21
94999,94999,Processing,2025-06-23
95000,95000,Delivered,2024-10-20
95001,95001,Delivered,2025-10-17
95002,95002,Delivered,2025-10-22
95003,95003,In Transit,2025-12-20
95004,95004,Delivered,2026-03-18
95005,95005,Processing,2026-05-09
95006,95006,Delivered,2024-11-20
95007,95007,Delivered,2025-09-05
95008,95008,Delivered,2025-12-11
95009,95009,Delivered,2025-09-25
95010,95010,In Transit,2025-04-27
95011,95011,Delivered,2024-08-23
95012,95012,Delivered,2026-04-23
95013,95013,Delivered,2025-04-20
95014,95014,Delivered,2024-09-24
95015,95015,Delivered,2025-07-28
95016,95016,Delivered,2024-11-22
95017,95017,Delivered,2026-03-28
95018,95018,Delivered,2025-11-29
95019,95019,Delivered,2024-10-29
95020,95020,Delivered,2025-12-19
95021,95021,Delivered,2025-05-05
95022,95022,Delivered,2024-12-07
95023,95023,Processing,2026-03-25
95024,95024,Delivered,2025-03-17
95025,95025,Delivered,2025-12-03
95026,95026,Delivered,2025-10-31
95027,95027,Delivered,2025-07-31
95028,95028,Delivered,2025-03-15
95029,95029,Delivered,2024-07-22
95030,95030,Delivered,2025-12-09
95031,95031,Processing,2026-03-14
95032,95032,Delivered,2026-01-07
95033,95033,Delivered,2025-10-13
95034,95034,Delivered,2026-06-20
95035,95035,Delivered,2025-07-16
95036,95036,Processing,2026-05-28
95037,95037,Delivered,2025-09-03
95038,95038,In Transit,2024-08-14
95039,95039,Delivered,2025-09-22
95040,95040,Delivered,2026-01-17
95041,95041,Delivered,2024-07-04
95042,95042,Delivered,2025-08-14
95043,95043,In Transit,2024-08-20
95044,95044,Delivered,2026-01-08
95045,95045,Delivered,2026-03-30
95046,95046,Delivered,2025-04-29
95047,95047,In Transit,2026-04-25
95048,95048,Delivered,2026-03-26
95049,95049,Processing,2026-03-02
95050,95050,Delivered,2024-10-04
95051,95051,Delivered,2024-10-07
95052,95052,Processing,2024-08-17
95053,95053,Delivered,2026-03-02
95054,95054,Delivered,2025-10-03
95055,95055,Delivered,2024-10-08
95056,95056,Delivered,2025-04-19
95057,95057,Delivered,2024-08-26
95058,95058,Delivered,2025-11-25
95059,95059,Delivered,2025-01-02
95060,95060,Delivered,2026-04-20
95061,95061,Delivered,2025-01-04
95062,95062,In Transit,2025-05-28
95063,95063,Delivered,2026-05-15
95064,95064,Delivered,2025-04-09
95065,95065,Delivered,2026-03-07
95066,95066,Delivered,2024-12-15
95067,95067,Delivered,2026-05-26
95068,95068,Delivered,2025-04-18
95069,95069,Delivered,2024-07-05
95070,95070,Delivered,2025-12-19
95071,95071,Processing,2024-11-15
95072,95072,Delivered,2024-10-31
95073,95073,Processing,2025-08-30
95074,95074,In Transit,2026-05-30
95075,95075,Delivered,2024-09-16
95076,95076,Delivered,2024-07-29
95077,95077,Delivered,2025-08-04
95078,95078,Delivered,2024-07-10
95079,95079,Delivered,2025-11-06
95080,95080,Delivered,2025-01-01
95081,95081,Processing,2025-08-23
95082,95082,Delivered,2026-06-03
95083,95083,Delivered,2024-11-28
95084,95084,In Transit,2025-02-04
95085,95085,Delivered,2025-04-24
95086,95086,Delivered,2026-04-04
95087,95087,Delivered,2024-11-02
95088,95088,Delivered,2026-04-25
95089,95089,Delivered,2025-01-23
95090,95090,Delivered,2024-10-20
95091,95091,Delivered,2026-05-02
95092,95092,Delivered,2024-12-04
95093,95093,Delivered,2024-08-24
95094,95094,Delivered,2026-03-19
95095,95095,Delivered,2026-02-08
95096,95096,Delivered,2026-05-30
95097,95097,Processing,2025-05-27
95098,95098,In Transit,2025-03-25
95099,95099,Delivered,2025-09-20
95100,95100,Delivered,2025-11-24
95101,95101,Delivered,2026-03-02
95102,95102,Delivered,2024-07-02
95103,95103,Delivered,2024-08-17
95104,95104,Delivered,2025-07-16
95105,95105,Delivered,2024-09-13
95106,95106,Processing,2025-09-27
95107,95107,Delivered,2025-05-27
95108,95108,Delivered,2026-03-29
95109,95109,Delivered,2025-04-22
95110,95110,Delivered,2025-07-31
95111,95111,Delivered,2025-10-03
95112,95112,Delivered,2024-11-25
95113,95113,Delivered,2024-09-08
95114,95114,Delivered,2026-01-08
95115,95115,Delivered,2024-12-26
95116,95116,Processing,2025-01-27
95117,95117,Processing,2025-03-06
95118,95118,Delivered,2026-05-14
95119,95119,Delivered,2025-02-10
95120,95120,Delivered,2026-03-25
95121,95121,Delivered,2025-08-05
95122,95122,Delivered,2024-11-24
95123,95123,Delivered,2025-10-02
95124,95124,Delivered,2024-12-21
95125,95125,Delivered,2025-04-10
95126,95126,Delivered,2025-08-24
95127,95127,Delivered,2025-04-17
95128,95128,Delivered,2026-04-20
95129,95129,In Transit,2025-09-08
95130,95130,Processing,2025-10-17
95131,95131,Delivered,2025-05-05
95132,95132,Delivered,2025-01-26
95133,95133,Delivered,2024-07-06
95134,95134,Processing,2025-12-19
95135,95135,Delivered,2025-11-11
95136,95136,Delivered,2024-12-09
95137,95137,Delivered,2024-11-01
95138,95138,Delivered,2025-04-04
95139,95139,Delivered,2025-08-01
95140,95140,Delivered,2026-06-25
95141,95141,Processing,2024-07-02
95142,95142,Delivered,2026-03-02
95143,95143,Delivered,2025-04-13
95144,95144,Delivered,2026-01-04
95145,95145,Processing,2025-12-30
95146,95146,Delivered,2026-06-18
95147,95147,Processing,2026-05-23
95148,95148,Processing,2026-02-19
95149,95149,Delivered,2024-10-25
95150,95150,Delivered,2026-04-03
95151,95151,Delivered,2026-05-18
95152,95152,Delivered,2025-10-14
95153,95153,Delivered,2026-03-05
95154,95154,Delivered,2026-04-20
95155,95155,Delivered,2026-04-03
95156,95156,Delivered,2025-08-01
95157,95157,Delivered,2026-03-22
95158,95158,Delivered,2024-09-12
95159,95159,Delivered,2024-09-26
95160,95160,Delivered,2025-07-15
95161,95161,Delivered,2024-11-10
95162,95162,Delivered,2024-09-01
95163,95163,Delivered,2025-04-27
95164,95164,Delivered,2026-04-20
95165,95165,Delivered,2024-10-31
95166,95166,Delivered,2026-05-03
95167,95167,Delivered,2026-04-28
95168,95168,Cancelled,2024-11-23
95169,95169,Delivered,2025-11-02
95170,95170,Delivered,2024-10-08
95171,95171,Delivered,2026-06-07
95172,95172,Delivered,2025-10-29
95173,95173,In Transit,2024-07-22
95174,95174,Delivered,2026-04-25
95175,95175,Delivered,2025-08-08
95176,95176,Delivered,2025-06-07
95177,95177,Delivered,2025-08-09
95178,95178,Delivered,2024-07-02
95179,95179,Delivered,2025-06-10
95180,95180,In Transit,2026-05-07
95181,95181,Delivered,2026-05-25
95182,95182,Delivered,2026-02-15
95183,95183,Delivered,2026-05-09
95184,95184,Delivered,2026-01-19
95185,95185,Delivered,2025-09-03
95186,95186,Delivered,2024-07-15
95187,95187,Delivered,2026-05-14
95188,95188,Processing,2025-12-16
95189,95189,Delivered,2026-04-17
95190,95190,Delivered,2025-11-29
95191,95191,Processing,2026-04-12
95192,95192,Delivered,2025-05-07
95193,95193,Delivered,2025-09-14
95194,95194,Delivered,2025-02-24
95195,95195,Delivered,2025-03-16
95196,95196,In Transit,2024-12-27
95197,95197,Delivered,2025-04-30
95198,95198,Delivered,2024-10-09
95199,95199,Delivered,2024-10-11
95200,95200,Delivered,2025-01-10
95201,95201,Delivered,2024-11-06
95202,95202,Processing,2025-11-03
95203,95203,Delivered,2026-03-29
95204,95204,Delivered,2024-12-06
95205,95205,Delivered,2025-04-12
95206,95206,Delivered,2024-09-26
95207,95207,In Transit,2024-12-05
95208,95208,Delivered,2025-03-17
95209,95209,Delivered,2025-01-01
95210,95210,In Transit,2024-12-10
95211,95211,Delivered,2025-01-17
95212,95212,Delivered,2025-06-19
95213,95213,Delivered,2025-03-02
95214,95214,In Transit,2024-07-21
95215,95215,In Transit,2025-05-06
95216,95216,Delivered,2026-02-08
95217,95217,Cancelled,2026-05-20
95218,95218,Delivered,2025-05-18
95219,95219,Delivered,2025-01-04
95220,95220,In Transit,2024-08-18
95221,95221,Delivered,2024-07-28
95222,95222,Delivered,2025-10-10
95223,95223,Delivered,2025-12-19
95224,95224,Delivered,2024-11-02
95225,95225,Delivered,2025-03-05
95226,95226,Delivered,2024-08-03
95227,95227,Delivered,2024-12-16
95228,95228,Delivered,2026-04-09
95229,95229,Delivered,2026-06-28
95230,95230,Delivered,2025-09-13
95231,95231,Delivered,2025-07-19
95232,95232,Delivered,2024-11-01
95233,95233,Cancelled,2025-01-28
95234,95234,Delivered,2026-05-25
95235,95235,Delivered,2026-01-05
95236,95236,Delivered,2024-12-10
95237,95237,Delivered,2024-11-07
95238,95238,Delivered,2025-12-27
95239,95239,Delivered,2025-03-05
95240,95240,Delivered,2024-10-07
95241,95241,Delivered,2024-07-22
95242,95242,Processing,2025-12-23
95243,95243,Delivered,2025-04-25
95244,95244,Delivered,2024-07-18
95245,95245,Delivered,2024-11-22
95246,95246,Delivered,2024-08-30
95247,95247,Processing,2025-01-02
95248,95248,Delivered,2025-09-12
95249,95249,Processing,2024-07-16
95250,95250,Delivered,2026-04-08
95251,95251,Delivered,2025-11-25
95252,95252,Delivered,2024-09-09
95253,95253,Delivered,2025-08-21
95254,95254,Delivered,2025-01-27
95255,95255,Delivered,2025-12-02
95256,95256,Delivered,2025-07-02
95257,95257,Delivered,2026-01-11
95258,95258,Cancelled,2026-05-21
95259,95259,Delivered,2025-06-18
95260,95260,In Transit,2026-03-02
95261,95261,Delivered,2024-11-27
95262,95262,Delivered,2026-01-02
95263,95263,Processing,2026-05-27
95264,95264,Processing,2025-11-22
95265,95265,Delivered,2025-11-01
95266,95266,Processing,2026-05-31
95267,95267,Delivered,2024-10-03
95268,95268,In Transit,2024-11-12
95269,95269,Delivered,2025-12-11
95270,95270,In Transit,2025-07-21
95271,95271,Delivered,2024-07-29
95272,95272,Delivered,2025-11-04
95273,95273,Delivered,2025-05-21
95274,95274,Delivered,2025-07-02
95275,95275,In Transit,2025-01-06
95276,95276,Processing,2024-09-03
95277,95277,Delivered,2024-07-07
95278,95278,Delivered,2025-10-13
95279,95279,In Transit,2025-02-14
95280,95280,Delivered,2026-02-13
95281,95281,Delivered,2025-06-13
95282,95282,Delivered,2026-01-01
95283,95283,Delivered,2025-09-29
95284,95284,Cancelled,2025-06-19
95285,95285,Delivered,2026-04-24
95286,95286,Delivered,2026-06-15
95287,95287,Delivered,2025-06-28
95288,95288,Delivered,2026-02-13
95289,95289,Delivered,2024-07-03
95290,95290,Delivered,2024-08-27
95291,95291,Delivered,2026-03-23
95292,95292,Delivered,2025-01-07
95293,95293,Delivered,2025-12-30
95294,95294,Delivered,2025-03-17
95295,95295,Delivered,2026-06-10
95296,95296,Delivered,2026-04-05
95297,95297,Delivered,2025-11-05
95298,95298,In Transit,2024-09-23
95299,95299,Delivered,2025-06-30
95300,95300,Delivered,2025-08-16
95301,95301,Delivered,2025-10-01
95302,95302,Delivered,2025-12-28
95303,95303,In Transit,2024-09-04
95304,95304,Delivered,2025-04-09
95305,95305,Processing,2024-07-31
95306,95306,Processing,2025-08-01
95307,95307,Delivered,2025-08-11
95308,95308,Delivered,2026-02-01
95309,95309,Delivered,2024-12-13
95310,95310,Delivered,2026-01-27
95311,95311,Delivered,2026-04-12
95312,95312,Delivered,2024-08-31
95313,95313,Delivered,2025-10-24
95314,95314,Delivered,2026-02-03
95315,95315,Delivered,2025-12-13
95316,95316,Delivered,2025-05-20
95317,95317,In Transit,2026-03-28
95318,95318,Delivered,2024-09-03
95319,95319,In Transit,2024-10-13
95320,95320,Delivered,2024-10-29
95321,95321,Delivered,2025-12-29
95322,95322,Delivered,2025-09-17
95323,95323,Cancelled,2025-02-22
95324,95324,Processing,2024-09-04
95325,95325,Cancelled,2025-03-18
95326,95326,Delivered,2024-12-31
95327,95327,Delivered,2025-03-03
95328,95328,Delivered,2026-02-16
95329,95329,Delivered,2026-04-05
95330,95330,Delivered,2026-01-25
95331,95331,Delivered,2026-04-11
95332,95332,Delivered,2026-06-09
95333,95333,In Transit,2024-07-20
95334,95334,Delivered,2025-06-14
95335,95335,In Transit,2026-06-17
95336,95336,Delivered,2026-03-07
95337,95337,Delivered,2024-12-18
95338,95338,Delivered,2026-04-11
95339,95339,In Transit,2024-07-14
95340,95340,Processing,2026-02-10
95341,95341,Delivered,2024-09-16
95342,95342,Delivered,2026-03-30
95343,95343,Delivered,2025-06-27
95344,95344,Delivered,2026-03-10
95345,95345,Delivered,2025-06-07
95346,95346,Delivered,2025-08-22
95347,95347,Delivered,2025-06-09
95348,95348,Processing,2026-01-06
95349,95349,Delivered,2025-04-15
95350,95350,In Transit,2025-02-22
95351,95351,Processing,2026-01-25
95352,95352,Delivered,2026-02-04
95353,95353,Delivered,2025-05-18
95354,95354,Delivered,2025-12-31
95355,95355,Delivered,2024-12-03
95356,95356,Delivered,2025-06-16
95357,95357,Delivered,2026-05-31
95358,95358,Delivered,2025-11-18
95359,95359,Delivered,2024-08-07
95360,95360,Delivered,2026-03-03
95361,95361,Delivered,2026-06-25
95362,95362,Delivered,2026-01-21
95363,95363,Delivered,2025-12-25
95364,95364,Delivered,2025-08-22
95365,95365,Delivered,2025-05-07
95366,95366,In Transit,2025-03-03
95367,95367,Delivered,2024-11-09
95368,95368,In Transit,2026-04-30
95369,95369,Delivered,2025-11-18
95370,95370,Delivered,2025-04-14
95371,95371,Delivered,2025-07-06
95372,95372,Delivered,2025-06-16
95373,95373,Delivered,2025-10-28
95374,95374,Delivered,2024-07-28
95375,95375,Delivered,2025-04-03
95376,95376,Delivered,2025-05-05
95377,95377,Delivered,2024-12-10
95378,95378,Delivered,2026-01-29
95379,95379,Delivered,2025-10-11
95380,95380,Processing,2025-01-25
95381,95381,Delivered,2026-06-19
95382,95382,Delivered,2025-02-05
95383,95383,Delivered,2026-02-28
95384,95384,Delivered,2024-08-11
95385,95385,In Transit,2026-02-15
95386,95386,Delivered,2024-12-24
95387,95387,Delivered,2024-09-03
95388,95388,Delivered,2025-01-24
95389,95389,Delivered,2026-04-01
95390,95390,Delivered,2024-10-26
95391,95391,Delivered,2025-05-29
95392,95392,Delivered,2025-09-05
95393,95393,Delivered,2026-04-21
95394,95394,Delivered,2025-10-18
95395,95395,Delivered,2025-08-20
95396,95396,Delivered,2024-08-08
95397,95397,Delivered,2026-02-12
95398,95398,Delivered,2024-07-08
95399,95399,Delivered,2026-06-13
95400,95400,Delivered,2024-09-20
95401,95401,Delivered,2025-02-06
95402,95402,In Transit,2024-11-15
95403,95403,Delivered,2025-01-09
95404,95404,Delivered,2025-01-24
95405,95405,Processing,2026-05-01
95406,95406,Delivered,2025-07-27
95407,95407,In Transit,2025-08-27
95408,95408,Delivered,2026-02-05
95409,95409,Delivered,2024-08-03
95410,95410,Delivered,2026-06-04
95411,95411,Delivered,2025-08-24
95412,95412,Delivered,2026-02-22
95413,95413,Delivered,2025-09-16
95414,95414,Delivered,2026-04-17
95415,95415,Delivered,2024-07-31
95416,95416,Delivered,2025-12-21
95417,95417,Delivered,2025-02-17
95418,95418,In Transit,2024-11-15
95419,95419,Delivered,2024-12-19
95420,95420,Delivered,2026-05-22
95421,95421,Delivered,2025-12-13
95422,95422,Delivered,2025-05-24
95423,95423,In Transit,2025-10-24
95424,95424,Delivered,2025-02-23
95425,95425,Delivered,2024-11-09
95426,95426,In Transit,2025-12-12
95427,95427,In Transit,2026-03-24
95428,95428,Delivered,2024-09-08
95429,95429,In Transit,2025-05-14
95430,95430,Delivered,2026-01-04
95431,95431,Delivered,2026-03-06
95432,95432,Delivered,2025-10-14
95433,95433,Processing,2026-05-16
95434,95434,Delivered,2025-04-16
95435,95435,Processing,2025-08-27
95436,95436,Delivered,2024-09-30
95437,95437,Delivered,2024-11-24
95438,95438,In Transit,2025-03-22
95439,95439,Delivered,2025-05-17
